Seed,Epoch,Dual_Variable_nu,Average_Discounted_Cost,Average_Returns
101,1,0.0,51.02191379327138,-258.23947396441054
101,2,0.0,55.1671529834543,-264.3935093112739
101,3,0.0,49.40902633960695,-238.1046750423895
101,4,0.0,48.793897328214356,-209.38899608600985
101,5,0.0,49.48911176375964,-220.09384933470108
101,6,0.0,50.76257328787773,-149.3394296451288
101,7,0.0,50.39372928279741,-183.1004264309152
101,8,0.0,47.29702278405351,-99.9044331315857
101,9,0.0,48.16125757413818,-198.63414709692887
101,10,0.0,47.724881438396054,-159.7233678962349
101,11,0.0,43.362077849742306,-132.27951247590983
101,12,0.0,52.36476521236669,-129.6000048474619
101,13,0.0,50.74701476635257,-160.15084061003984
101,14,0.0,40.89751749969295,-177.20783439705193
101,15,0.0,53.894853489366994,-137.15177693022957
101,16,0.0,48.0396231787125,-95.42606893528418
101,17,0.0,46.27177387146894,-144.00482122034583
101,18,0.0,47.0852749894915,24.736525707225873
101,19,0.0,50.32767277368444,-73.99851201965946
101,20,0.0,48.90671667100279,-49.31679105029429
101,21,0.0,49.50689354492438,-61.484080448880434
101,22,0.0,54.567790883733764,-17.27115700295786
101,23,0.0,47.377388801944434,-76.86162161713618
101,24,0.0,54.96235620923744,-21.34335661483489
101,25,0.0,49.74848338909414,22.06157759687615
101,26,0.0,54.19828778273829,-14.793924978961698
101,27,0.0,59.010246662337266,-37.909150366607314
101,28,0.0,58.8939128567102,73.07273986128325
101,29,0.0,50.17182295073928,76.52558186403786
101,30,0.0,55.50919808541602,114.8601272796281
101,31,0.0,54.33314563650954,99.9830636432213
101,32,0.0,61.82369327663916,99.05390574410755
101,33,0.0,52.183847393697164,130.85256817005444
101,34,0.0,54.807659034213394,28.82010550836138
101,35,0.0,62.70311160662388,158.81130425673624
101,36,0.0,53.893082047672124,-7.417497350046112
101,37,0.0,55.091190063020456,127.11345553515174
101,38,0.0,77.25174653892597,187.26939372659638
101,39,0.0,69.40722972413809,223.51578023501511
101,40,0.0,73.05306078269692,71.66722908806017
101,41,0.0,73.40634574148561,271.3038334380783
101,42,0.0,59.358518165169556,145.50187404453249
101,43,0.0,61.43055906919422,137.15248291634776
101,44,0.0,65.0198908215176,336.2512217136018
101,45,0.0,56.73189535500205,51.64816495930389
101,46,0.0,65.91071940970805,275.8736389575803
101,47,0.0,57.01426549569576,63.71223628999016
101,48,0.0,69.41585731975556,369.6641182445352
