Seed,Epoch,Dual_Variable_nu,Average_Discounted_Cost,Average_Returns
97,1,0.0,1.096027827968054,0.18016770140809432
97,2,0.0,1.4329231712557515,0.23594707004802593
97,3,0.0,2.318316982213361,0.39598887537810334
97,4,0.0,3.722240897973697,0.6143339086271414
97,5,0.0,1.5735486552588756,0.6617826995673538
97,6,0.0,3.7442718151871803,0.851627954990289
97,7,0.00018171809186117826,5.018171809186118,0.6300995777770217
97,8,0.0,4.027872392592475,0.8077548548734315
97,9,0.0,3.873214200422479,0.7845349452889785
97,10,0.015811874412054002,6.5811874412054,0.5860906251291822
97,11,0.011826971337797813,4.601509692574381,0.7534161596798064
97,12,0.06784523837068752,10.601826703288971,1.2105006611724094
97,13,0.060864876567192146,4.301963819650462,0.673283795379183
97,14,0.06401805312800617,5.315317656081402,1.053544275504945
97,15,0.07779620668297632,6.377815355497015,0.9476352921676359
97,16,0.0799529635189575,5.215675683598119,0.9442452309357104
97,17,0.11671049412088699,8.67575306019295,1.0023652246048806
97,18,0.15071591417873065,8.400542005784366,1.215564694760421
97,19,0.14748742477818635,4.6771510599455715,0.9861754025232097
97,20,0.19314485768610837,9.565743290792202,1.3105774305343214
97,21,0.18755131704386596,4.440645935775759,1.5396639327105766
97,22,0.20678176804539233,6.923045100152637,1.4388429075340867
97,23,0.21561761355564474,5.8835845510252405,1.4192052984143415
97,24,0.2553101840075169,8.969257045187218,1.5647508409402502
97,25,0.23599648667850895,3.0686302670992025,1.4138961070304248
97,26,0.2541653659236644,6.8168879245155445,1.492062508579645
97,27,0.25292117452937246,4.875580860570804,1.7089637361455892
97,28,0.2507513952099469,4.78302206805744,2.118460216721225
97,29,0.24916387243279148,4.841247722284461,1.8595436603379831
97,30,0.2501129420123971,5.094906957960561,2.2914371731647654
97,31,0.24695347513884375,4.684053312644665,2.2824738234221886
97,32,0.27757423687485105,8.062076173600731,2.4628093558422925
97,33,0.2751395477577684,4.7565310882917355,2.6653616777345093
97,34,0.28203908061992533,5.689953286215696,2.7039843423425447
97,35,0.29329783296739104,6.125875234746572,2.679088620065693
97,36,0.2896535830398124,4.635575007242138,2.787373247589324
97,37,0.2840459828379802,4.4392399798167785,2.899090793822351
97,38,0.2658579043734291,3.181192153544888,2.6932279690934866
