Seed,Epoch,Dual_Variable_nu,Average_Discounted_Cost,Average_Returns
101,1,0.0,13.253338014442607,0.162321383391926
101,2,0.0,13.196928907749143,2.6595574573444574
101,3,0.0,13.579780550832432,8.69995687262498
101,4,0.0,15.583484864614624,24.606617369724383
101,5,0.0,18.66987798500373,36.34181844276244
101,6,0.0,26.41169833515162,95.18619694003547
101,7,0.0,30.721874157716584,196.6478200661481
101,8,0.0,34.69055249763089,165.99455911062898
101,9,0.0,42.88309928483304,273.5578910525983
101,10,0.0,46.596478064233125,321.0190447492548
101,11,0.0,44.29748783215609,374.63931456338446
101,12,0.0,39.19289516917519,240.5277887847384
101,13,0.0,40.497023761975555,193.85571480452074
101,14,0.0,46.04453220442756,311.67377572575793
101,15,0.0,49.14986449369902,288.87141199506164
101,16,0.0,48.1176581799929,291.6501739915952
101,17,0.0,46.10233343350396,292.9270625981716
101,18,0.0,50.8399986877424,296.1174223285448
101,19,0.0,46.420174736055856,330.6431189354077
101,20,0.0,52.475423763444404,355.37538710355005
101,21,0.0,50.623711280993994,328.7088995968041
101,22,0.0,50.23818388208778,348.21828687627885
101,23,0.0,45.44623156832178,404.50907379302345
101,24,0.0,46.610020908952976,532.3009290305281
101,25,0.0,54.758200440374345,457.8214876731675
101,26,0.0,48.55131272761386,425.2778109928886
101,27,0.0,45.57939211503612,356.04755068288637
101,28,0.0,50.96795577871272,391.7876391618829
101,29,0.0,52.81119479564062,401.93756094627463
101,30,0.0,55.01119569071912,382.7313601761434
101,31,0.0,49.86222137930343,389.14221795939517
101,32,0.0,56.517015362235085,398.06276500710663
101,33,0.0,55.158086088825186,347.1959170177095
101,34,0.0,50.008614274035416,412.915048777014
101,35,0.0,53.48247411957184,408.67023178100004
101,36,0.0,55.67343886092535,455.7247013272275
101,37,0.0,56.811587128628695,349.2779963122657
101,38,0.0,63.13035189675373,359.72628285433075
101,39,0.0,55.399975716071694,361.0799501239348
101,40,0.0,67.53444883429569,360.8745942768838
101,41,0.0,68.33362159899924,388.492758648305
101,42,0.0,67.74808276356218,374.2558153854248
101,43,0.0,49.50163198315918,391.44943636256386
101,44,0.0,55.454806024988706,483.467112197184
101,45,0.0,64.83553758847333,376.1786350802084
101,46,0.0,59.29749467918409,377.0790266768497
101,47,0.0,67.29711972929425,390.85414693030083
101,48,0.0,68.19595464506504,384.8865141442402
101,49,0.0,70.63966917622521,365.5399600394584
101,50,0.0,73.71909038126365,394.82747355398226
101,51,0.0,70.1559786741172,379.59889921275976
101,52,0.0,70.96714143085725,402.94864596101405
101,53,0.0,66.7559235077183,417.5370134296821
101,54,0.0,78.59785214443932,385.8481129134845
101,55,0.0037026688246257324,82.26026688246257,348.3226864940455
101,56,0.0,77.85014839666961,375.9366651366444
101,57,0.0,80.51199936188681,390.01645189084866
101,58,0.0,80.46699894505137,406.1977478650124
101,59,0.012842840033866026,83.1742840033866,362.3018782728296
101,60,0.016378531202102663,82.24356911682366,351.7617653044438
101,61,0.024573507737928678,82.7094976535826,378.56982121261444
101,62,0.0,76.59757933982303,439.5509680191599
101,63,0.0,77.08494436735624,448.68387395877664
101,64,0.0,81.85232614323742,428.3198179797462
101,65,0.0,73.21448795561152,409.04266525408815
101,66,0.051344761674886004,87.0244761674886,458.9391607543529
101,67,0.1332565282799827,90.08117666050967,449.6008208856903
101,68,0.15710844501866503,84.27519167386824,425.2065000275137
101,69,0.15464426247354396,81.6435817454879,463.1462366800391
101,70,0.15534000806371892,81.9595745590175,416.1235146055451
101,71,0.20355649946732327,86.71164914036044,453.8614952041447
101,72,0.22366078951203278,83.90042900447095,481.02340174268403
101,73,0.26268571761988396,85.79249281078512,448.4600882179767
101,74,0.38932517872116135,94.55394611012774,384.3283956190461
101,75,0.46182573217916056,89.14005534579992,424.4690695663994
101,76,0.579134200905178,93.62084687260175,454.63810148459874
101,77,0.6308732905325274,87.06390896273494,491.8739062972652
101,78,0.6768039753256047,86.48306847930773,471.69372833121616
101,79,0.6716004516580111,81.36964763324065,509.3388286508415
101,80,0.7069805118099395,85.42800601519284,482.35047597511783
101,81,0.7548440851334335,86.6763573323494,497.16827838945335
101,82,0.8364826116969152,90.05385265634817,506.31303487534024
101,83,0.8524397619642006,83.48571502672854,517.4763858638803
101,84,0.8457930413812711,81.22532794170705,501.47935861005277
101,85,0.8457511746875935,81.88581333063225,518.3389442765485
101,86,0.7282439282170423,70.13927535294488,551.6842972785406
101,87,0.7803223755548591,87.09784473378167,528.127688009898
101,88,0.6530036824449914,69.15813068901323,558.4423489630121
101,89,0.6643496882310196,83.02460057860281,548.1911385376028
101,90,0.6887698041197042,84.33201158886847,545.5195922849233
101,91,0.7531107256620722,88.3240921542368,549.982097418281
101,92,0.75050250992944,81.62917842673679,565.891633730499
101,93,0.6072134356613359,67.56109257318958,588.640625695047
101,94,0.581572893235496,79.32594575741601,559.9513842169918
101,95,0.6371906093360307,87.45177161005347,572.036241220486
101,96,0.6734727036356475,85.51820942996169,562.3460468172376
101,97,0.7023890752615787,84.78163716259311,522.1436732752768
101,98,0.660714272614078,77.72251973524993,575.3553961546544
101,99,0.6302428141420949,78.84285415280169,483.2199012874541
101,100,0.5783402178494442,76.69974037073493,548.2130777762587
101,101,0.5621667204163405,80.27265025668963,567.386844980962
101,102,0.5520304575316716,80.8763737115331,558.7472041772143
101,103,0.610162932556089,87.70324750244174,586.8287299145932
101,104,0.5787784072232488,78.75154746671598,581.9321783336662
101,105,0.5699983877678386,81.01199805445899,589.0010400841115
101,106,0.6216497285141717,87.0551340746333,717.1880203565198
101,107,0.6520497937046763,84.93000651905047,551.5898485708179
101,108,0.6477140876658495,81.45642939611731,597.3902592093312
101,109,0.6547463303931688,82.59322427273193,604.6946444051825
101,110,0.6051517877346432,76.93054573414744,602.0159533989242
101,111,0.5720926308835492,78.5840843148906,614.0292335824148
101,112,0.5852207199058964,83.20280890223472,591.20367413671
101,113,0.6427040318162303,87.63833119103339,562.8205244402191
101,114,0.6504237710710672,82.6619739254837,610.245477151301
101,115,0.6251483665958624,79.36245955247952,590.720194028729
101,116,0.636332412555611,83.00840459597487,611.2846266631361
101,117,0.728204234059,91.0771821503389,580.0897560415528
101,118,0.7843671078114889,87.50628737524889,583.4356148952915
101,119,0.7895136298776189,82.404652206613,619.1047503376352
101,120,0.8035500524677859,83.2936422590167,587.2867218783323
101,121,0.8334684122959165,84.88183598281306,683.4620444745531
101,122,0.8427520744004463,82.81836621045298,644.1961278523304
101,123,0.9127062223240353,88.8854147923589,645.7571528539103
101,124,0.8690905319847831,77.52843096607478,619.8729386791791
101,125,0.856722776715177,80.65322447303939,588.4548016151252
101,126,0.7543694918193506,71.65467151041736,642.3964921313988
101,127,0.6172614831744642,68.17919913551135,579.632292949772
101,128,0.5825865103097077,78.42250271352435,615.5550535254422
101,129,0.6315032517000897,86.7816741390382,668.9101954473645
101,130,0.7246281427588415,91.20248910587517,710.7818836397222
101,131,0.7353492631566044,82.9621120397763,664.8313088570012
101,132,0.6623090981233843,74.585983496678,623.8802241051825
101,133,0.6378434871657889,79.44343890424045,624.518920629144
101,134,0.5915392939496428,77.25958067838539,603.6842287035943
101,135,0.56412095429589,79.14816603462472,661.3085805786559
101,136,0.5268855956302554,78.16646413343653,706.7518630675161
101,137,0.4745229148650177,76.65373192347623,776.6051431484658
101,138,0.4409181659326332,78.52952510676155,734.7373366672824
101,139,0.5007245635987955,87.87063976661622,727.7190530002209
101,140,0.42602953148119077,74.42049678823953,654.2990480091695
101,141,0.3672856952996791,76.01561638184883,702.8799466892881
101,142,0.4410978323853122,89.27121370856331,771.7489231382351
101,143,0.5505157759948471,92.8317943609535,874.2402880445492
101,144,0.5063084678364755,77.46926918416284,915.3144908932272
101,145,0.5630631390064017,87.56546711699262,786.3760169438016
101,146,0.6569970155400848,91.28338765336831,873.8344617304447
101,147,0.7369498140588143,89.88527985187295,838.4104032545962
101,148,0.7932432456088837,87.51934315500694,825.8396580034022
101,149,0.8627091160545696,88.83658704456859,905.7376717718853
101,150,0.9348255895516778,89.10164734971083,873.6860497031349
101,151,0.9657797147664788,84.9854125214801,894.530348995209
101,152,0.9468084850841648,79.9928770317686,979.8057059734356
101,153,0.8947583571359069,76.68498720517421,700.0028448740106
101,154,0.8189204473840566,74.30620902481496,926.3877893953171
101,155,0.8103333627993167,81.03129154152602,872.7272166855431
101,156,0.663506223856863,67.20728610575463,926.2474619150446
101,157,0.6726399656367048,82.80337417798418,931.620884797638
101,158,0.7423663022269817,88.8626336590277,1058.383824994167
101,159,0.7093843294272956,78.59180272003138,981.3344605896822
101,160,0.694067256400446,80.35829269731504,1668.3139914644014
101,161,0.6815188676455806,80.63516112451346,1212.8034632039985
101,162,0.7175858810716652,85.49670134260846,1595.475473748085
101,163,0.5700190241796574,67.13331431079922,1003.233009339819
101,164,0.5259082824690051,77.47892582893476,1264.6733549632243
101,165,0.4715737496971483,76.45654672281432,1034.7553588582928
101,166,0.37749041737277544,72.48166676756271,1610.380797748942
101,167,0.33703789605864864,77.84474786858732,992.2680703239575
101,168,0.3748886603095303,85.67507642508816,1072.895743645521
101,169,0.32348416277610476,76.74955024665745,831.1028219277874
101,170,0.16602171088397447,66.14375481078697,1384.30576879644
101,171,0.08544912909262711,73.83274182086527,985.0624964792081
101,172,0.1661150635261635,89.95659344335364,1235.337148501605
101,173,0.2838846485666442,93.66695850404807,1080.126214104428
101,174,0.3488590032405312,88.3874354673887,1181.1385401799846
101,175,0.4850900906030014,95.51310873624702,1243.6633678468418
101,176,0.4404078664133754,77.4217775810374,1136.0096412718146
101,177,0.46226976376973905,84.07618973563636,946.4825577796034
101,178,0.4462126055607714,80.28428417910324,1848.3752780761959
101,179,0.3920752425696591,76.47626370088877,1862.0298061376304
101,180,0.2391502486627861,66.5975006093127,1012.3911670898793
101,181,0.224792049238423,80.45418005756369,1284.2222285090975
101,182,0.2841228284937722,87.82307792553492,1544.847917891623
101,183,0.3215696816274207,85.63468531336486,1525.9523980980312
101,184,0.24989521133569167,74.7225529708271,1226.9043403460587
101,185,0.30222641591149596,87.12312045758043,2265.7235547153996
