Seed,Epoch,Dual_Variable_nu,Average_Discounted_Cost,Average_Returns
97,1,0.0,13.520492948969213,1.8383734158324048
97,2,0.0,15.392557501435949,7.2712404482794595
97,3,0.0,17.88612366594075,15.673929652520426
97,4,0.0,28.510443569514436,28.09665311242055
97,5,0.0,35.34205469883742,64.31636015706361
97,6,0.0,39.91121864652118,53.17833886630868
97,7,0.0,39.47474848843793,104.3490616375323
97,8,0.0,36.04292152030915,82.20916136324331
97,9,0.0,41.356077898670534,184.50271599704294
97,10,0.0,45.376687757554215,200.66383749948207
97,11,0.0,53.97278401078379,321.5121515468183
97,12,0.0,44.543006918795385,223.46967602826425
97,13,0.0,49.89984112105307,301.0693012062729
97,14,0.0,49.706603361723204,305.7863645090184
97,15,0.0,51.55937103002164,276.87945038270914
97,16,0.0,49.34710078457379,285.48102126787944
97,17,0.0,49.69427861210954,244.33701338668536
97,18,0.0,45.4765637169046,408.45137152921427
97,19,0.0,46.69721906582366,271.8618507176533
97,20,0.0,45.7499116316867,347.5555054428033
97,21,0.0,49.463918861991125,365.6847407552841
97,22,0.0,47.33805202121843,243.4639059257188
97,23,0.0,49.970666900072054,326.77731623376707
97,24,0.0,44.6546659409367,301.12378265417857
97,25,0.0,48.17065929281905,318.2643084713792
97,26,0.0,46.688571254682266,321.11611585334515
97,27,0.0,46.50054369252042,333.86473426748285
97,28,0.0,41.10874204611798,341.1634213577822
97,29,0.0,48.34374070637824,283.3610788105949
97,30,0.0,52.62507171938148,293.02764465417704
97,31,0.0,51.50419744701453,301.2501717178351
97,32,0.0,50.92243072903029,348.7276320631864
97,33,0.0,49.97907853088668,298.1509718835711
97,34,0.0,53.767818643828186,304.10572344970217
97,35,0.0,55.48622591299739,309.5828184686489
97,36,0.0,56.97669459028438,284.41711940879384
97,37,0.0,49.48226854396159,296.3871771910625
97,38,0.0,55.45719174840393,325.2890920170915
97,39,0.0,48.71313019876174,453.7513580469825
97,40,0.0,56.52106962312253,374.02728937758155
97,41,0.0,55.24771746405242,329.0752221532448
97,42,0.0,57.77582929950437,322.9616294749642
97,43,0.0,55.43967236912804,326.7276194855477
97,44,0.0,54.6306856497729,344.00777678745584
97,45,0.0,56.71279969208617,369.5101221671157
97,46,0.0,58.63291302418751,346.6519907922294
97,47,0.0,59.94473840455996,358.3575809859753
97,48,0.0,56.98058299575724,388.77119368944415
97,49,0.0,59.88569191294462,284.7681488750146
97,50,0.0,55.513505482143984,381.8692787879379
97,51,0.0,65.58500483313306,335.31238086841057
97,52,0.0,65.68270949198622,331.2011974552742
97,53,0.0,66.35612745481359,329.07260220111596
97,54,0.0,66.90697490591064,332.1615951445298
97,55,0.0,66.56626745681011,362.18463254745046
97,56,0.0,73.38457397077849,331.31573748254266
97,57,0.0,67.93437257179612,347.4028176310731
97,58,0.0,66.66524382398758,301.57083286611163
97,59,0.0,68.48898026808354,345.57538253111585
97,60,0.0,74.27251507693721,340.74054017661774
97,61,0.0,64.07074099416062,383.0137931449411
97,62,0.0,61.62540169712288,373.0927265602428
97,63,0.0,66.50686595636256,363.6471644014357
97,64,0.0,71.5797115565308,333.03108178247453
97,65,0.0,73.04885273530154,363.24419123855847
97,66,0.0,63.69789381743866,345.3189327936982
97,67,0.0,74.96770948872991,342.79091829073656
97,68,0.0,76.41551526667558,351.6257464876822
97,69,0.0,72.17995227702917,388.2345026894725
97,70,0.0,76.63959159748471,386.2807602609291
97,71,0.0,78.81272754698917,376.6325246465955
97,72,0.0,66.65451232038244,339.97089969321286
97,73,0.0,67.82543886274247,398.4894627923084
97,74,0.0,69.55043621037585,410.74568072801657
97,75,0.0,69.62609889042628,378.7087787278528
97,76,0.0,78.21854217509657,399.97040402023026
97,77,0.0,70.94711753435688,387.94568658469217
97,78,0.0,79.45087462698659,428.2165039004868
97,79,0.0,69.54068025859607,472.62107706745405
97,80,0.0,79.33755553266029,382.3800584764669
97,81,0.0,74.34225972884302,449.68331827346765
97,82,0.0,73.67102026109437,418.4765343677782
97,83,0.0,74.29857959891342,419.5296080080344
97,84,0.03541252192501787,85.43125219250179,450.2177878152139
97,85,0.054789708592958564,83.82771866679407,424.7746228356495
97,86,0.1232011099886688,88.73114013957102,447.3645968150888
97,87,0.09548870632689642,79.11875963382276,447.16732643557697
97,88,0.10888798601517592,83.22992796882795,512.4346513650255
97,89,0.15856234184181217,86.85743558266363,431.5543158700179
97,90,0.20942019760777383,86.97578557659617,499.26110657223126
97,91,0.24291771563955505,85.23975180317812,478.5274217232346
97,92,0.2902918566527275,86.62741410131724,438.6601988657245
97,93,0.33987831989997846,86.8486463247251,436.834183494338
97,94,0.45845164663612253,93.74733267361441,504.0453850757611
97,95,0.4662813270493662,82.67296804132437,446.9333772382728
97,96,0.5613915671198058,91.40102400704396,503.55607314123563
97,97,0.5631386791624243,82.06471120426185,481.63149163241724
97,98,0.5669108072970154,82.26721281345911,487.6299774440642
97,99,0.66176520230947,91.37543950124547,518.3579510371892
97,100,0.6978442567378587,85.49790544283887,521.6238963425967
97,101,0.6711613045538204,79.22170478159617,596.4864677427665
97,102,0.6919814250923331,83.97201205385127,522.2139406233405
97,103,0.7786771493372124,90.55957242448794,561.6731871775315
97,104,0.8522163283304208,89.24391789932083,575.510490682514
97,105,0.7898503697122848,75.6534041381864,558.1397646103424
97,106,0.9205413903335652,94.95910206212804,583.1863473188746
97,107,0.9579342648692463,85.62928745356811,554.9078440269134
97,108,0.8728459391860842,73.38116743168379,578.356773296232
97,109,0.8596898164612409,80.57438772751567,579.4746812768508
97,110,0.8385371156467439,79.7747299185503,560.1276944155852
97,111,0.8604315974780267,84.07944818312828,565.4112987073191
97,112,0.9477463214778706,90.6214723999844,598.7718504555819
97,113,0.9607344805051196,83.1888159027249,586.3830105686992
97,114,0.924379130061718,78.25446495565984,608.5728633986948
97,115,0.9409762720710063,83.54971420092883,602.8872839605679
97,116,0.8967230080149042,77.4646735943898,501.25041039463656
97,117,0.7187743730704598,64.09513650555556,604.7196382271884
97,118,0.7085418344658307,80.8667461395371,626.6179952876862
97,119,0.6368473778545957,74.7205543388765,608.3351752195402
97,120,0.5881956467336444,77.02482688790488,664.8800180934501
97,121,0.5345705060640217,76.52748593303772,682.375659965174
97,122,0.49066537596361887,77.49948698995972,676.9567320875174
97,123,0.37362350000403766,70.18581240404188,543.2035921006207
97,124,0.37803130103978716,82.33078010357495,751.6742061908709
97,125,0.3552251206982687,79.60938196584816,622.9740761354667
97,126,0.2883855320334395,75.20604113351708,715.8074617052736
97,127,0.41173754503271454,94.2252012999275,663.6737577714318
97,128,0.38005355739019736,78.72160123574828,651.9625678585624
97,129,0.3566135719404463,79.54600145502489,668.9576493378169
97,130,0.4618476191640767,92.41340472236304,670.4642143881413
97,131,0.5441986802208248,90.12510610567482,669.498632253216
97,132,0.5584556155676086,83.31569353467837,704.183808328273
97,133,0.5642731000156392,82.47174844480307,724.6734241913629
97,134,0.5864004643579446,84.10273643423054,729.5985170082383
97,135,0.6213356768350633,85.38352124771187,703.7843780582386
97,136,0.6561722593743893,85.3736582539326,681.283245760329
97,137,0.6482470616608431,81.09748022864538,733.3530249434448
97,138,0.7162629320697768,88.69158704089337,739.3365439465455
97,139,0.7879992395516815,89.06363074819048,721.1801654762633
97,140,0.8093560981623197,84.02568586106382,679.6733637259983
97,141,0.8353471972161122,84.48910990537925,742.9500520413361
97,142,0.7686446644177026,75.21974672015905,655.9253094196565
97,143,0.7318006220971718,78.20559576794692,735.9211463953152
97,144,0.7497518302350114,83.68512081378395,685.5107040087465
97,145,0.7494247670380825,81.85729368030711,765.5786054550808
97,146,0.7979279980055327,86.74032309674503,859.2505761393803
97,147,0.8629522276961167,88.3924229690584,778.4722665336622
97,148,0.9507451217435468,90.66928940474301,785.4970175779271
97,149,0.9085878703781435,77.67427486345967,756.1124818990155
97,150,0.8800268075346309,79.03389371564874,782.5406552916703
97,151,0.8471081469713186,78.59813394366877,704.5651170447817
97,152,0.7729363839477255,74.47282369764068,620.139841085983
97,153,0.6657321947447119,71.16958107969864,816.1024579260645
97,154,0.5807558009566027,73.39236062118908,911.9581502262129
97,155,0.527839169753096,76.59833687964932,781.7302133155539
97,156,0.4465393585236359,73.760018877054,757.762302318607
97,157,0.4259097150213619,79.8270356497726,781.6789283539711
97,158,0.39566219106958433,78.86524760482224,887.606758461434
97,159,0.3897456666571769,81.29834755875926,759.3143292937543
97,160,0.4454327933978539,87.4587126740677,738.0906413208841
97,161,0.4206988385796163,79.41660451817624,926.3457392448536
97,162,0.5006606919014138,89.88618533217975,848.6592009485199
97,163,0.5346463627084517,85.28856708070379,809.227137955263
97,164,0.5361263429746461,82.03799802661945,1003.8869243304714
97,165,0.5795192206271419,86.22928776524958,810.9797346954756
97,166,0.5708234151614188,81.02041945342769,744.9966004322506
97,167,0.6951818670556754,94.32584518942566,869.3623050140524
97,168,0.6783550160815112,80.20731490258358,890.1973646767334
97,169,0.6264462856651771,76.69912695836659,808.2706166074983
97,170,0.765887059790461,95.83407741252839,962.4358579173113
97,171,0.7269947017693156,78.00076419788546,802.90364822556
97,172,0.6793313333282489,77.12366315589334,832.0175880741826
97,173,0.6540968697311688,79.36655364029198,943.7073341189201
97,174,0.704173146419495,86.89762766883263,866.0016485458278
97,175,0.6739629246067647,78.86897781872696,1016.7106807466295
97,176,0.6582189836716772,80.31560590649126,1050.6290084883558
97,177,0.6620050462077512,82.2686062536074,837.2554098300017
97,178,0.6535525383003241,81.04474920925729,898.1716993955622
97,179,0.6232897865931409,78.86372482928168,916.7955631192933
97,180,0.6239152865146542,81.95254999215133,842.3795401003276
97,181,0.5591195656213874,75.41042791067332,1065.2738530253723
97,182,0.5386455121980651,79.84259465766777,993.0699635951681
97,183,0.5328681268477045,81.31226146496394,949.6589135384722
97,184,0.5323802740602954,81.84121472125909,851.077657584495
97,185,0.5513152774567376,83.78350033964422,884.0024585219675
97,186,0.5543074937830297,82.18922163262921,828.4208270417529
97,187,0.5363394887601718,80.09319949771421,1062.4060678169412
97,188,0.479612737044476,76.21732482843042,888.03181337494
97,189,0.5355800846505853,87.48673476061093,1198.3592598170853
97,190,0.5410917599202728,82.44116752696875,978.5481748328988
97,191,0.585749221416597,86.35574614963242,1237.4042437263843
97,192,0.6033313881214024,83.64821667048054,1100.04776827648
97,193,0.5492519461377793,76.48205580163769,1027.5260512070327
97,194,0.5489173862917346,81.85654401539553,1002.6220959978555
97,195,0.44576708627333345,71.57496999815989,1173.4763878776787
97,196,0.45672376825173855,82.98566819784051,1442.3141552818404
97,197,0.381107771871895,74.32840036201564,1028.6562040779404
97,198,0.4045512949185961,84.23435230467011,1139.9087627433473
97,199,0.29360701560390623,70.79557206853102,1168.5892837643546
97,200,0.3138557798775004,83.91487642735942,1035.2385818273367
97,201,0.41293900818239937,91.7983228304899,1123.978424237417
